N,P,K,temperature,humidity,rainfall,label,Yield,Soil_Moisture
16.999815195196987,29.0051726392264,25.998779816333627,26.135142928453366,93.28763425017067,195.42145082293084,coconut,13.018960721549949,67.93868960144279
38.008880925716824,119.98994449982604,197.0156778898981,17.557241582107064,82.94034465777018,73.75871937896494,grapes,38.650952816010395,42.22491033405452
75.99098741539845,46.984700521897466,41.99916064747966,20.095525217657848,83.297854706766,263.6412753594277,rice,29.968862234040216,77.84914895409655
75.99172575128837,48.99586544055209,42.01616974530123,24.955875535608246,84.46810283967663,196.95571095382394,rice,28.69574512605852,65.8725824557434
81.99033898967967,23.99523647239318,25.987248282520866,24.320950230461396,53.55975181915964,184.41422888571768,coffee,18.384547378460514,51.08286762659275
89.99707148888704,39.01177021348431,43.00553775456998,24.43826399710351,82.2981138573743,190.96381102055335,jute,25.770083194765736,64.2791875074247
60.98715170690807,67.9922931674431,50.008716322204535,35.21561792243636,91.51822333860846,243.0781957804663,papaya,30.439890457066625,73.81008419397696
21.00350126942043,62.003947970963324,23.987563621208405,33.49698625303914,62.731281871399055,65.45923663534558,blackgram,15.3167217554032,31.35430629654185
39.99801052042881,143.0119871705065,201.0001630121162,24.950897642044684,82.72296985144445,66.69076240065709,grapes,41.41095089002904,38.660885903986745
23.991188029810797,67.00130505454888,22.006292357031572,20.110709105828512,22.89829158722511,104.63001932360113,kidneybeans,17.36013153964042,28.947478685036337
88.99888904961446,82.99962435265267,47.009527288314615,28.096250450791022,77.79051215473957,109.54097371210656,banana,28.5544522794245,44.68207443338021
31.988746086945902,138.98058509511714,198.0065788691375,35.89706864917708,82.67413547945837,66.5400136466585,grapes,40.081829321865655,39.76536715493483
81.99858003286225,24.011878825858822,26.006037919363948,24.301265208184223,53.57435221445404,184.42763206870936,coffee,24.7924480728805,51.84796800570227
35.9894129371554,56.00649317495508,83.02672492934127,18.895168326294776,19.754356389492898,69.08619703682434,chickpea,22.52496953311602,21.50053481177786
59.01698907321476,55.00660189520187,79.00883199321488,20.369378887921037,16.89871468577098,82.24965821967936,chickpea,24.020342539380007,20.55289883865673
11.012483677640905,40.017237243348184,23.002802364634313,29.61796865911755,63.06098201451424,50.18209508937373,mothbeans,9.328672158013427,29.47413692108972
41.00644531186113,69.00112601335586,81.99244931880528,20.015893805738482,16.643012136638692,68.95681760831091,chickpea,22.560373931872782,17.439785376686924
38.99745608778437,76.0196247639546,75.99562503548886,19.96121524951331,15.566053195319013,69.15587590000216,chickpea,23.02772898738186,18.722549205813454
26.995920711370687,24.00058530984326,28.99008617079743,26.620327260873314,96.97164450642225,190.9981047537355,coconut,13.367816997995297,66.15090643306311
16.00617734602432,34.973355394600446,30.995791803925954,32.282421084967645,50.19137703615841,96.00334532333333,mango,12.660533609495953,34.09475790316179
14.997348735857571,123.00114764965078,203.98936677596336,22.533775650823564,92.54450777994715,115.38368245889997,apple,37.9942502892999,50.60145458701146
41.99399078516625,73.99045971965103,82.99977998820916,19.260365879833145,14.275075357645475,65.78686053596502,chickpea,22.383177869756686,19.01208404377978
23.99534550985153,33.01726356341992,35.0028542384541,29.258927535420842,54.82692433903333,100.76647025364508,mango,15.611300317907345,35.51141388298282
23.98337588897371,130.00476162082734,194.9979883242747,30.00978920287763,81.55469985455059,67.1294468000433,grapes,38.955141933903874,38.53634305695449
28.997800319015145,143.99980117468783,204.01107973004545,22.44711637525018,92.50342232856055,119.09839620918467,apple,42.68947746019459,50.56307044647838
34.997079799699904,51.00833376573657,16.994333808598746,28.802948424934243,49.828691526183135,40.869769176931314,mothbeans,10.4200175282648,22.125207095340063
67.00867250386314,68.01896305729451,48.99007022993687,35.25437885517312,92.36937352479634,149.85439603059362,papaya,24.789408338590842,58.115603330912435
20.982267959599575,25.993261483213306,26.98811895238016,27.003322967760628,47.67052377091661,95.84183613280062,mango,12.370237383618784,34.08926367597273
16.99795815204208,136.01342627069056,195.00768361935118,41.219236788129976,81.62503282549027,65.91769000079377,grapes,36.428222364621185,39.01608437398551
10.989564048266416,71.9966326197471,21.987942970816725,29.37506737903518,44.81779695546314,172.42179230410525,pigeonpeas,17.830108639104964,49.53896527062757
128.9894042042116,46.9945696128869,20.016824700322694,24.408037079718607,80.82009524251686,98.59009207528501,cotton,26.036307643109506,42.8402077665515
27.00151490679201,20.988334739370732,30.006681930283538,35.397443050180534,52.48552945918913,91.21477776534451,mango,12.844004066313614,35.00178489672522
5.00286562907042,7.978049270311547,5.007175886821608,11.034719015461242,92.22685459358118,112.78296584293965,orange,3.648625940534233,50.08768705633379
82.0055706828801,45.99624189117002,41.00201442587943,23.325743690828844,79.80197251091982,187.30847651146297,jute,27.431503873434234,60.53985832017453
27.995590460503927,26.996087446182642,32.00394195985315,28.925931753442253,93.01418560223243,191.7822833318211,coconut,20.735660259560582,66.48088240396032
83.99102719712843,29.00378506554728,49.01683458562212,29.93865356612127,93.90294065530826,20.397831754370852,muskmelon,17.845852894059806,32.038685392483075
139.99733113669177,39.98021342418502,17.003875927867643,22.727742297539404,77.06489562961299,77.5478984145782,cotton,26.10602665730089,38.635238755976296
13.992808886582115,120.9965811622922,203.00704060999942,9.72346124245739,83.74654302737387,74.46342853499526,grapes,37.01708698217787,40.59656891884658
32.9961939162874,58.99411158869845,22.002830756930027,22.64038214410055,21.580790332800294,122.38603884102498,kidneybeans,20.80443735699891,31.47852280693052
34.99465714340415,64.0036911559598,15.00573443434602,28.48538055251244,63.54561140870784,69.52488016908617,blackgram,13.210407462435683,33.11269719208743
37.99461369009722,134.98308239762355,202.98519484916085,41.356590203770544,82.80493988573087,69.91899298575868,grapes,44.36176510742938,38.415415493746224
7.994288116697525,26.004747533393054,36.00595254007184,18.756597358232405,87.38199569855054,102.51791837005482,pomegranate,10.264792150908741,44.95854139840432
104.00619798081577,17.002071056820434,45.99942286648392,25.70290844880328,80.24126870199625,43.10675447332709,watermelon,22.8678354856895,33.21755069127832
59.98663238294354,47.998125901521384,38.99516262079838,24.289422989090234,80.29662210421235,231.0719098323199,rice,26.47839837625973,72.36134111678444
3.0202868281256707,9.014459144693669,44.98905320887624,23.894844843557557,89.60882309554067,104.60987299993488,pomegranate,6.285712203644104,49.28920043466221
82.00845919814127,23.002622099378975,49.000698884533705,26.83263931607977,87.21851047716731,51.69806824116198,watermelon,17.936866972540194,37.39973174119674
3.9959888572799738,67.00373175045227,24.991896790163526,23.780143699753452,24.35270769277469,119.64571233985764,kidneybeans,18.96605844744208,31.063962379049027
101.01080815486561,30.993574823298506,26.011301505957775,26.713440095040163,69.71670902182329,158.86213881229526,coffee,22.845591633016635,53.31351650769576
47.99473168217525,64.99944474613099,78.00856723111023,17.443117576054004,14.347485042720269,73.10194710495091,chickpea,24.608561213827702,16.781965685190816
112.99197824041555,19.98538287301242,47.999723993403464,27.46972729078968,94.88897876695124,27.268958838845325,muskmelon,19.461343058273027,34.12384693652066
98.99733351915032,35.996690315426356,19.986641232107132,20.58384366876103,65.36612275682756,78.35650108920335,maize,18.221299230605627,34.185784083198946
38.01233225500673,38.007190858050464,17.9962244206491,26.321937171645263,61.208707662063404,35.735276533253725,mothbeans,13.298503860702029,25.95465663428541
19.00364815616446,37.99612628805614,26.00502441515415,31.48194716576027,48.765565563085175,93.18269941335357,mango,9.921803405891245,33.726802781621295
10.001625480832386,71.00500563167259,18.00066021698519,19.555639217779312,66.33588649295756,173.10928214610067,pigeonpeas,18.269085523098287,53.948514903423984
42.02164608145652,57.993753272425714,24.995090131402947,27.466010833770945,62.90406687090665,69.45130480811441,blackgram,19.773732572716526,33.9983026598445
38.975013950423175,23.99365674786388,38.993956629457735,23.674696730354857,93.32175522795724,109.82006440817534,pomegranate,17.952549927924068,50.5826484078618
63.004992438196126,43.00203058237619,19.00027400163822,18.52749567487267,55.546931162425246,90.98072997886297,maize,19.748460535662073,35.283633615211826
1.0051506991381185,29.007628401235173,29.001997200832218,27.311182410194586,49.31425220662823,93.53379909136383,mango,6.6595545242552445,32.347439266779325
92.00323930521746,19.995481387311187,54.98808065655792,25.112996676651466,87.51166223104234,59.248910274664794,watermelon,22.80748170244025,37.140759301169275
48.99657335429082,75.99338225212198,18.004826455959282,27.0500949005035,67.70766653028984,60.48288959956281,blackgram,20.329943912802758,31.9848317384811
36.98530510032121,23.00372993622618,27.980958913737904,25.615793465709103,94.3360986794382,224.32845446885605,coconut,20.743502979527676,73.5509830866725
77.99304358332829,37.01172933752008,21.993279162881436,25.357658165584372,63.34136846644536,74.51083764971483,maize,16.628256746188324,34.18785550177479
117.00272502969194,37.00253884477083,32.00825159912428,23.12179339822944,67.06988010707008,162.57848666759952,coffee,29.08496762235183,52.70012993995471
115.99993766105112,56.00086099472948,17.012582620852452,24.723444913172592,77.73429105205518,85.24179441428605,cotton,22.884433703404202,41.39710815658504
21.00176601248566,134.99404960399656,197.9944021180913,23.854392968770174,94.9361621970848,105.02443462756192,apple,39.484580861906515,48.527097325827384
14.011436799111115,67.0044524095431,21.985371284215304,23.821247595935688,24.75343758707589,84.65442252463794,kidneybeans,10.333305466452526,23.760302885340582
77.00028673907853,57.996215133481826,18.99204542610488,22.80803305938289,56.50518900663672,101.59351636851919,maize,20.365014558186438,37.64448005298377
105.0171156606438,94.99620658117432,49.990956373125535,27.329349732865875,83.67303110696321,101.053749379786,banana,32.85115654116828,46.081922616096364
84.00013843719321,18.00661233344154,45.981067166944946,27.092482202770782,93.43395798822067,25.325840144427886,muskmelon,16.135700497804006,33.735492517718804
74.02138606045962,55.001364144093486,18.98822113836674,18.036797640521307,62.89792708340949,84.22191179128511,maize,18.302740930446248,33.81581045622258
107.01133786022149,42.9985027000641,18.014278788272822,22.410475014353935,81.54103510739208,65.53297884432914,cotton,21.84775527514594,37.92096954077919
2.0020123780738297,119.99448009693886,203.01118261576156,23.124716022911958,94.70795548503185,108.61868983069085,apple,36.16280662507396,51.138045906542686
23.98264322766756,131.00345507417245,195.98915922381593,22.03559754001715,83.74405104890681,65.35790836542058,grapes,39.58528120386897,38.66738780447164
2.9933647365919094,26.00653415065681,39.012098865088326,24.39871368740658,91.19653175195455,103.59431695398,pomegranate,10.236017186392012,48.16377880622526
102.00166348469027,53.00492646114678,21.004415798161524,23.029066545823735,76.11793420305538,91.48367172722867,cotton,21.404608390409606,41.057582896596585
41.99311946459554,59.010167850994776,54.98233954628414,40.11044257229159,94.35410237028263,149.1252170229627,papaya,25.555405765688768,57.06324611269745
25.99725930347237,27.009353330942783,10.014464585156361,28.068909879185895,92.92303879074419,114.12845192084946,orange,10.532707236243905,50.641879345359044
30.982442593166546,35.012447585145964,22.990292174949346,30.314335084669423,47.167874548175554,68.02481575320911,mothbeans,13.744862143894181,26.686714410797034
-0.009008747659786926,144.98814670206946,205.00074496778436,21.2412205959504,90.09330037827225,113.96130094733233,apple,40.55389507278852,49.42441338859397
31.99512498069496,47.99803137655502,17.99695145856652,26.443787980663103,56.41523967165483,64.16690327107261,mothbeans,12.861220197685826,31.42606493745989
92.9992168877977,40.99431788551152,17.014720236172966,25.647246107218365,66.49881007554339,105.46883476333602,maize,18.416014459763094,40.770398344351825
24.98660926461867,58.98610821254031,18.992780359906845,29.0696611689049,83.67460287254053,43.95710845581198,mungbean,12.52241425166238,33.811172744811635
87.99146474447676,54.00470040462168,43.98455663744601,25.742431906968527,83.86776287805486,233.12910336861927,rice,28.75078099730168,69.95065213682861
26.009020107498536,71.99952047529109,21.99505974409605,28.762649238327374,37.592356853310136,91.71781706731836,pigeonpeas,19.232848588360007,29.21022386009731
11.998043359675258,6.011293488270757,7.998377088103785,30.84365737451881,92.86200087445987,107.41108547324372,orange,9.236989877718301,48.71322890982919
108.01700519594262,35.99595887121915,19.006615951022095,22.778105763454317,77.52291427435051,64.61281898194179,cotton,19.133931751117107,35.81581161536986
61.01684305355189,43.98445527509249,16.99678021045546,26.08388346452804,71.56995687099564,102.26329649050244,maize,16.03495505486668,41.92599423448871
23.99733352417239,54.980486403881024,78.0119400067323,17.299808385035412,15.156253703295699,75.56944929350286,chickpea,17.768328104620004,20.99412252018326
24.991166020816465,17.004931286905727,39.98353992639787,18.916300079518766,87.75836012244943,111.28658580578725,pomegranate,14.497560497779817,47.17914085633498
29.00825214303038,44.00586391226741,20.012696200902546,30.03124749717382,63.55687533321164,31.840575598572535,mothbeans,8.135642060268598,26.664469698162225
27.002041297812365,55.99093754385441,19.991394145334144,19.262103284695517,20.525760032031965,94.96286998325975,kidneybeans,13.1450648239428,28.001811091149495
28.99869785639598,140.01239164832876,195.00299735258693,23.63931668305657,90.96100175034091,116.74157498311975,apple,41.23798809622512,50.03753896770832
37.98955119512577,60.00752439743549,19.991612850349203,29.84613600980662,60.633884760408165,46.80995213718218,lentil,13.949454041474029,26.00169726890082
80.99406876799253,41.00853648850834,38.000350971460016,22.677476324532098,83.72309387501555,200.92171324511853,rice,27.219434457653023,67.26142230126273
23.00706977538443,65.00746742966288,20.006573525104127,23.04461048057782,22.421396753680593,108.36985511553664,kidneybeans,13.643375977289923,28.115589947641798
30.006304719743564,37.00234707270594,24.981726910787263,29.904624501579843,80.17079197788797,54.78021281114082,mungbean,9.992110962307722,32.13054707443705
48.99496312497787,69.00239321340831,81.9889399200622,18.298850528224417,15.35915353116523,81.79089678918325,chickpea,23.47032141168826,20.144498128631845
23.001141863060155,58.99784442298083,25.000241186992174,27.824171998185914,88.73995539971058,56.67707088693842,mungbean,17.113844358492518,36.57441202992432
88.01224571785107,54.000347582428816,43.975620346557534,25.74187749207631,83.90463783825628,233.13061657121435,rice,38.13138108138903,72.5753280573922
36.000225893328036,26.992404990314625,26.003175714083063,26.59734448907227,95.79512289024238,171.61367178268722,coconut,18.05832152188543,63.64007571377019
24.00300857384638,69.98969567849862,15.997284928521271,25.18907452480147,68.93080442340494,35.04131777603956,lentil,10.5305405015054,30.687420987515704
89.99954294326142,43.994472996335574,37.99971487122731,23.848581225610697,83.89054593503911,241.19069999875845,rice,27.94479170128654,74.32971056264181
13.983511492155287,18.972298394605684,14.009318706609312,17.668949751298857,94.33408901533345,108.0630043270712,orange,9.393952080504071,49.606578239739356
22.004821268057498,132.9955781703956,201.00600456130337,23.81809356847626,80.1161066775737,67.26960260568383,grapes,42.71613713800301,38.26194209450005
9.00376279747039,68.99737369433454,20.00904437300532,19.31271801472084,23.957472852133446,129.33265017475188,kidneybeans,16.722072874570028,32.72570736414623
39.997154558040506,48.98864189440707,16.97687444475036,31.015414886684646,45.87805503308156,53.573100321496796,mothbeans,13.540231422828073,23.70147189471014
13.01674390112032,67.00664104116056,18.02866129284957,30.571357198374447,34.75667960223532,177.58341138923967,pigeonpeas,22.74034811830106,46.90958801513712
22.015894754589226,42.00172264533449,22.002681282744465,25.542671654284835,56.96363038315988,48.45080807605215,mothbeans,11.231690457494443,26.890138756657755
58.99977014895627,57.997414148221274,17.00301265656212,28.533274407633495,66.29254456090295,62.83923006572247,blackgram,18.001008934673756,33.007606490725635
2.0014966061571626,30.006465589698436,29.995391865470708,26.02050933854322,94.77649317177178,209.55711424304485,coconut,17.459882197441505,71.29612181311356
33.006205928753914,72.98509567066611,23.004801375571788,29.238993047190636,59.383725550307126,103.32147744730143,pigeonpeas,13.352954265218795,38.5212697942669
62.99343313326335,47.01062236432665,35.0182628986301,26.970571642151327,89.06234937153816,193.878211007934,jute,20.362613085804593,66.15139806314184
130.99717606949076,52.012390180039915,15.995882505649005,23.65820216976869,84.49039465478059,88.5462473546891,cotton,28.49371059049473,44.72242486526778
87.01039415880481,13.996427436463984,48.001652850565904,29.668543527846126,92.58634253050235,29.123111787144175,muskmelon,19.454061516119065,33.14861720879323
4.997684864370011,25.002888289227837,6.001024109048715,30.723813358422493,94.01273467667653,106.79708294347141,orange,10.644467498286613,50.52731267464895
70.99920339960326,46.00139442245306,39.992955109357666,20.292826751252743,82.12110760161191,191.94585096948575,rice,28.02348792869286,64.20192606199622
119.9877229878407,20.003913839070478,33.98939202326225,23.573765493019522,50.569657128864854,130.38376734986826,coffee,23.29850074308828,40.75988779612692
78.98612546166167,42.99523403587387,38.98698898495524,21.66865808150805,80.69460623957484,210.8297224552543,rice,27.851784614080273,67.55144951454723
90.00932599930721,39.01386114657064,43.01501035295358,24.440199741620724,82.29313528048178,190.96950896790176,jute,24.437583757726518,63.07124058833272
116.01341953122025,4.9993889607447715,54.02551657572729,25.38102517759002,81.00206241752959,57.22407882845469,watermelon,22.764579184762095,37.533769923076385
28.015015004673966,57.99850622397254,81.00400453240145,17.463646138860536,16.541238394499757,93.3604973578458,chickpea,21.61325708047938,22.99726588046587
31.99828711796672,78.98342321650777,21.9861376048895,27.589919214762386,63.4662612603863,54.37296409349117,lentil,14.896542688512042,29.349531748492534
85.00620759908807,51.98545787452186,45.00264713069701,26.313128182656115,82.3748620059918,265.5500395182919,rice,30.892537423378524,76.47638579012371
11.009363547472752,44.987046906598025,19.006751818949013,28.696973223526644,44.366831686070476,44.11610316581323,mothbeans,9.014064414406548,21.784221971637
42.994627639123536,68.01542914437515,20.002753832986887,29.594014352003313,66.1700133587322,69.44012910421593,blackgram,16.4743581127782,34.322029398636616
15.996169664889132,35.013679362714036,31.008846312604668,32.302010593272996,50.19819878060125,95.99133125967914,mango,14.336207027480892,34.28832166061107
2.002095862666891,60.996759981634796,19.991284454590566,22.133735842407646,23.018236633428458,76.65805820120677,kidneybeans,12.82193874967633,22.76075246772039
37.01814538288157,35.98995683394936,26.017061510326982,32.896575944508484,52.60638284315917,94.48596191030497,mango,14.220934162162992,34.921807523151784
32.0018424457045,120.00346110174878,203.9990867811353,10.372770026644014,83.44421143591302,67.3941742065813,grapes,36.06755055600562,38.3754701879011
41.99840023925548,66.99704269513406,76.99611678808903,18.988576458501463,15.928157024990687,78.67795061944938,chickpea,20.422487819838196,19.98533921873709
40.012134709455495,77.99742811696252,20.010224948484264,19.19385575951088,20.818326434952557,80.17060020855014,kidneybeans,17.15793037541573,23.167966489404375
25.001316248968074,142.99316773327337,198.00516686363565,22.815690105946356,91.53134789667294,107.8734764745903,apple,42.06916835012877,48.289746577810405
3.0117516119880943,9.013117887454284,45.01135448254332,23.89830478452744,89.61295222405388,104.61385441032645,pomegranate,13.378589647076382,49.03385046500732
50.00046285724245,46.01228628829227,52.00120909366532,31.1919000962799,90.20371323596595,54.0160078420798,papaya,16.792446682735527,39.48887540948223
71.99027871022234,40.99598591732893,35.995657896998935,26.510132261984076,86.84146183278492,152.97542749428143,jute,24.83207840383561,54.81935426453637
103.99478107321421,26.00613238645351,29.994632696258606,24.38785154062211,62.656940951377344,148.68504760444375,coffee,21.55627612308582,47.77111939531384
11.021787654384449,74.01792381925799,16.996666243233566,21.360932966168548,69.91470404198652,46.635784607713525,lentil,12.67026203797692,30.88205607340417
15.007504432162005,35.98301241039197,27.008341212053438,27.79125575340017,53.97364854676225,91.02989126622228,mango,10.429318337813319,32.48006308998496
16.981063780761573,76.99479201300707,23.996725965707885,20.768880831216013,18.93281128348806,109.00565557744804,kidneybeans,16.458657265556766,25.867115566088515
98.9976890728271,12.01231756208706,51.988284577958915,28.717591739161037,94.31265735497344,22.231051069018736,muskmelon,18.822027681341872,30.491683160145207
100.00549599170405,74.00993376168256,52.0120546966249,25.40937143354338,81.5434424103541,96.49534701026273,banana,28.388528664018462,46.033236342726475
29.007260637800645,54.00226557778573,16.00230030075738,27.774060033350942,54.644920218118244,32.05649796629753,mothbeans,13.580669909224351,23.563964567523655
17.99839206829555,23.001643075060027,7.988632429030356,21.49156983528862,93.44466151773153,101.49223412508258,orange,8.97320464595754,47.37058097091298
65.0044188494434,63.00442487475765,49.99682584905799,31.893293662927103,91.31868096400004,79.27890022431555,papaya,22.7491205594303,44.22884348957592
95.99702537707682,12.990025142352334,55.001625191045775,29.534385427177153,94.56528066111292,21.139073250053634,muskmelon,16.712625113551436,32.65643098471204
36.99234019674671,72.00791278379674,17.991781607729834,18.877271167470067,24.54144209479028,105.41982813076243,kidneybeans,18.969547308014917,28.84748721283306
67.00920847713823,50.9796211458332,23.993220647074065,23.506617440924707,61.331408926984686,64.76508027445703,maize,17.773557085134655,31.02925062407266
32.98841266544513,59.00900881733376,22.007543636598864,22.654819583821162,21.594755443300837,122.36957013377977,kidneybeans,15.673799653634177,32.2833893078675
12.013573227733856,78.0002888151472,23.000996450532725,16.06794159087103,18.69760193555251,88.08475854228729,kidneybeans,16.533823780599338,23.309567216810112
4.005614473351231,14.0086381938863,40.995077027096286,19.861867089042928,89.81662720962991,102.83079441058483,pomegranate,12.131511352580794,46.35465395992119
26.991646432748208,60.00003117924039,16.99656394645881,26.42795219521556,63.63926535808613,64.40908978523308,blackgram,16.900409570780795,32.13810164155933
38.99612422952694,73.0093033802573,24.010008097829168,25.651947796648653,61.18666625736903,69.28664326447141,blackgram,17.77874407746259,33.03597029277558
14.002565065241145,57.011128829805095,14.992394231089104,29.85011235240432,83.15700077596765,40.116711033564805,mungbean,8.49738711582718,33.13719619074789
42.994442278729466,79.01103917095261,79.00353543587252,19.399446736898337,18.968441198939853,80.24160824764786,chickpea,24.73098122846819,21.380797425095047
20.994143951252095,25.980038329830357,27.00086623898284,27.00627141892568,47.68380427033147,95.86191890421242,mango,12.224581468538428,34.01012113383334
103.00229417868394,26.994650048838455,31.009311026198187,27.137485097619397,51.594637560109156,126.18514979357269,coffee,21.660645404968736,41.29521262923241
31.003222591506,77.99946434582561,75.98885756569483,17.57234663159947,15.001611218220297,89.30878488816245,chickpea,26.071549665086344,21.93476989851404
7.995876728657748,32.978564027128165,28.996167189542756,29.972964925156372,49.478011797734105,91.83784245938689,mango,9.363047005980793,34.04095177852678
39.97011653065157,11.005419752576167,43.99487384691105,24.479626498963082,86.09888541561708,111.39235484400284,pomegranate,13.346569506311639,50.054710828416155
2.0047023725047115,40.01309485902576,27.003268006686817,29.74527436553152,47.54753830705768,90.07858709847248,mango,13.637170160778219,31.42253515741277
120.98973559052244,45.0027665022644,21.993143699986483,22.459635678799096,81.30579004011122,64.24420742207703,cotton,21.249188433188873,38.26550588252052
21.002103105966548,23.00553212821154,41.9973636049484,19.536721555769624,90.30045688982645,104.36292578170611,pomegranate,12.21037807938768,47.452892864555466
66.9983283451938,45.98579316801338,44.02262589777475,26.82306776405488,78.194320407838,153.92185217894496,jute,22.684786950618086,53.253014962614124
21.002566519119473,62.00206115731772,23.988297652349754,33.50666726986275,62.72035373406039,65.45270896258246,blackgram,12.308665826843482,32.29744642809501
1.0195194795918379,76.0017101943883,17.009511700175597,28.43121947945727,52.089565659454124,147.0447671466174,pigeonpeas,17.96013506966582,46.74159806529456
89.99209604080262,40.00000197398374,39.01541562073079,25.735262239282363,81.87333229430259,191.95194892121071,jute,27.501106240697066,62.58345025258887
84.00113239994639,38.015753589173094,42.98828667323776,26.5769067231946,73.81648618461065,159.33391437323064,jute,24.780727821955374,52.81715186631126
88.01054522421346,34.993096372783754,40.00208551100689,23.58714288423888,83.5949103814819,291.3069005550288,rice,31.392362077246784,82.77454630885596
50.005286245441035,58.99081192934664,47.00149355142339,40.768263474323376,92.08254676114335,209.8981114513334,papaya,27.048834775491287,68.07143877990437
4.984169171842412,126.01577029848235,197.0024140466256,12.813419694215417,81.22221466274586,67.10840086178635,grapes,36.394072511083984,38.502367371035994
